make_model,hp_kw,km,age,gearing_type,gears,price
Renault Clio,55.0,50000.0,3.0,Manual,5.0,8400
Renault Clio,55.0,39414.0,3.0,Manual,5.0,8400
Renault Clio,55.0,32536.0,3.0,Manual,5.0,8400
Renault Clio,55.0,95000.0,3.0,Manual,5.0,8400
Renault Clio,55.0,23000.0,2.0,Manual,5.0,8400
Renault Clio,55.0,66000.0,2.0,Manual,5.0,8399
Renault Clio,54.0,26743.0,3.0,Manual,6.0,8399
Renault Clio,54.0,74000.0,3.0,Manual,5.0,8380
Renault Clio,55.0,106000.0,3.0,Manual,5.0,7990
Renault Clio,55.0,93921.0,3.0,Manual,5.0,8390
Renault Clio,55.0,45000.0,3.0,Manual,5.0,8350
Renault Clio,55.0,58356.0,3.0,Manual,5.0,7990
Renault Clio,55.0,53000.0,2.0,Manual,5.0,7990
Renault Clio,66.0,59000.0,3.0,Manual,6.0,8350
Renault Clio,55.0,52000.0,3.0,Manual,5.0,7990
Renault Clio,55.0,38329.0,3.0,Manual,5.0,7990
Renault Clio,56.0,59171.0,2.0,Manual,6.0,7990
Renault Clio,55.0,60632.0,2.0,Manual,5.0,7990
Renault Clio,54.0,45000.0,3.0,Manual,5.0,8000
Renault Clio,55.0,89000.0,3.0,Manual,5.0,8000
Renault Clio,55.0,34264.0,2.0,Manual,5.0,7970
Renault Clio,56.0,79980.0,3.0,Manual,5.0,7980
Renault Clio,55.0,141600.0,3.0,Manual,5.0,7970
Renault Clio,55.0,47870.0,2.0,Manual,5.0,7980
Renault Clio,66.0,51064.0,1.0,Manual,5.0,7950
Renault Clio,55.0,81000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,37800.0,3.0,Manual,5.0,7950
Renault Clio,55.0,93000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,81000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,93000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,48000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,48000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,86000.0,2.0,Manual,5.0,7950
Renault Clio,55.0,48000.0,3.0,Manual,5.0,7950
Renault Clio,56.0,68900.0,3.0,Manual,5.0,7950
Renault Clio,56.0,68900.0,3.0,Manual,5.0,7950
Renault Clio,55.0,93000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,81000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,48000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,81000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,76000.0,2.0,Manual,5.0,7950
Renault Clio,55.0,93000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,107291.0,3.0,Manual,5.0,7950
Renault Clio,55.0,66000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,66000.0,3.0,Manual,5.0,7950
Renault Clio,55.0,66000.0,3.0,Manual,5.0,7950
Renault Clio,66.0,126000.0,3.0,Manual,5.0,7900
Renault Clio,55.0,45206.0,2.0,Manual,5.0,7900
Renault Clio,55.0,89000.0,3.0,Manual,5.0,7900
Renault Clio,55.0,45206.0,2.0,Manual,5.0,7900
Renault Clio,55.0,45206.0,2.0,Manual,5.0,7900
Renault Clio,66.0,59000.0,3.0,Manual,5.0,7900
Renault Clio,55.0,45206.0,2.0,Manual,5.0,7900
Renault Clio,55.0,45206.0,2.0,Manual,5.0,7900
Renault Clio,54.0,91000.0,3.0,Manual,5.0,7900
Renault Clio,54.0,85300.0,3.0,Manual,5.0,7900
Renault Clio,55.0,45206.0,2.0,Manual,5.0,7900
Renault Clio,54.0,41000.0,2.0,Manual,5.0,7900
Renault Clio,55.0,82000.0,2.0,Manual,5.0,7900
Renault Clio,55.0,98000.0,3.0,Manual,5.0,7900
Renault Clio,55.0,45000.0,3.0,Manual,5.0,7900
Renault Clio,55.0,26255.0,2.0,Manual,5.0,7900
Renault Clio,55.0,20971.0,2.0,Manual,5.0,7900
Renault Clio,55.0,19282.0,2.0,Manual,5.0,7900
Renault Clio,55.0,20971.0,2.0,Manual,5.0,7900
Renault Clio,55.0,26255.0,2.0,Manual,5.0,7900
Renault Clio,55.0,19282.0,2.0,Manual,5.0,7900
Renault Clio,55.0,19282.0,2.0,Manual,5.0,7900
Renault Clio,55.0,19282.0,2.0,Manual,5.0,7900
Renault Clio,55.0,20971.0,2.0,Manual,5.0,7900
Renault Clio,55.0,26255.0,2.0,Manual,5.0,7900
Renault Clio,55.0,70000.0,3.0,Manual,5.0,7900
Renault Clio,55.0,20971.0,2.0,Manual,5.0,7900
Renault Clio,55.0,19282.0,2.0,Manual,5.0,7900
Renault Clio,55.0,26255.0,2.0,Manual,5.0,7900
Renault Clio,55.0,70000.0,3.0,Manual,5.0,7900
Renault Clio,55.0,70000.0,3.0,Manual,5.0,7900
Renault Clio,63.0,135050.0,3.0,Manual,5.0,7900
Renault Clio,55.0,29671.0,3.0,Manual,5.0,7900
Renault Clio,54.0,37000.0,3.0,Manual,5.0,7900
Renault Clio,55.0,98694.0,3.0,Manual,5.0,7880
Renault Clio,55.0,98694.0,3.0,Manual,5.0,7880
Renault Clio,55.0,98694.0,3.0,Manual,5.0,7880
Renault Clio,55.0,100000.0,3.0,Manual,5.0,7200
Renault Clio,55.0,100000.0,3.0,Manual,5.0,7200
Renault Clio,55.0,160000.0,3.0,Manual,5.0,7200
Renault Clio,55.0,125210.0,3.0,Manual,5.0,7000
Renault Clio,55.0,148000.0,3.0,Manual,5.0,7200
Renault Clio,55.0,121328.0,3.0,Manual,5.0,7000
Renault Clio,55.0,62147.0,2.0,Manual,5.0,6990
Renault Clio,66.0,61000.0,3.0,Manual,5.0,6999
Renault Clio,55.0,89263.0,3.0,Manual,5.0,6990
Renault Clio,55.0,87816.0,3.0,Manual,5.0,6990
Renault Clio,55.0,75954.0,3.0,Manual,5.0,6990
Renault Clio,55.0,92130.0,3.0,Manual,5.0,6990
Renault Clio,66.0,10.0,0.0,Manual,5.0,6950
Renault Clio,66.0,24861.0,2.0,Manual,5.0,6950
Renault Clio,66.0,10.0,0.0,Manual,5.0,6950
Renault Clio,66.0,10.0,0.0,Manual,5.0,6950
Renault Clio,55.0,98694.0,3.0,Manual,5.0,7879
Renault Clio,55.0,77000.0,3.0,Manual,5.0,7850
Renault Clio,55.0,77000.0,3.0,Manual,5.0,7850
Renault Clio,55.0,77000.0,3.0,Manual,5.0,7850
Renault Clio,55.0,68000.0,3.0,Manual,5.0,7800
Renault Clio,55.0,25100.0,2.0,Manual,6.0,7800
Renault Clio,55.0,83000.0,3.0,Manual,5.0,7800
Renault Clio,55.0,93500.0,3.0,Manual,5.0,7800
Renault Clio,55.0,26000.0,2.0,Manual,5.0,7800
Renault Clio,66.0,139500.0,3.0,Manual,5.0,7800
Renault Clio,54.0,42049.0,3.0,Manual,5.0,7800
Renault Clio,66.0,139500.0,3.0,Manual,5.0,7800
Renault Clio,55.0,32756.0,2.0,Manual,5.0,7800
Renault Clio,55.0,93500.0,3.0,Manual,5.0,7800
Renault Clio,65.0,162960.0,3.0,Manual,5.0,7795
Renault Clio,56.0,69233.0,3.0,Manual,5.0,7790
Renault Clio,55.0,39836.0,3.0,Manual,5.0,7790
Renault Clio,55.0,125988.0,3.0,Manual,5.0,7750
Renault Clio,66.0,51000.0,3.0,Manual,6.0,7750
Renault Clio,66.0,10.0,0.0,Manual,5.0,6950
Renault Clio,55.0,125988.0,3.0,Manual,5.0,7750
Renault Clio,66.0,94000.0,3.0,Manual,5.0,7480
Renault Clio,55.0,97000.0,3.0,Manual,5.0,7450
Renault Clio,55.0,97000.0,3.0,Manual,5.0,7450
Renault Clio,55.0,95000.0,3.0,Manual,5.0,7700
Renault Clio,55.0,44000.0,3.0,Manual,5.0,7450
Renault Clio,55.0,125988.0,3.0,Manual,5.0,7750
Renault Clio,55.0,97000.0,3.0,Manual,5.0,7450
Renault Clio,66.0,120000.0,3.0,Manual,6.0,7300
Renault Clio,55.0,16600.0,2.0,Manual,5.0,7400
Renault Clio,56.0,60002.0,3.0,Manual,5.0,7390
Renault Clio,55.0,149276.0,3.0,Manual,5.0,7299
Renault Clio,55.0,89692.0,3.0,Manual,5.0,7280
Renault Clio,66.0,80000.0,3.0,Manual,5.0,7300
Renault Clio,66.0,104200.0,3.0,Manual,5.0,7300
Renault Clio,55.0,148488.0,3.0,Manual,5.0,7250
Renault Clio,55.0,148488.0,3.0,Manual,5.0,7250
Renault Clio,55.0,148488.0,3.0,Manual,5.0,7250
Renault Clio,55.0,72000.0,3.0,Manual,5.0,7700
Renault Clio,54.0,25668.0,3.0,Manual,5.0,7250
Renault Clio,55.0,148488.0,3.0,Manual,5.0,7250
Renault Clio,55.0,37402.0,2.0,Manual,5.0,7200
Renault Clio,55.0,148488.0,3.0,Manual,5.0,7250
Renault Clio,55.0,72000.0,3.0,Manual,5.0,7700
Renault Clio,55.0,72000.0,3.0,Manual,5.0,7700
Renault Clio,55.0,91000.0,3.0,Manual,5.0,7600
Renault Clio,54.0,59000.0,3.0,Manual,5.0,7600
Renault Clio,55.0,65000.0,3.0,Manual,5.0,7600
Renault Clio,66.0,72500.0,3.0,Manual,5.0,7699
Renault Clio,56.0,63372.0,2.0,Manual,5.0,7690
Renault Clio,55.0,60000.0,3.0,Manual,5.0,7600
Renault Clio,54.0,35000.0,3.0,Manual,5.0,7500
Renault Clio,66.0,71603.0,3.0,Manual,5.0,7590
Renault Clio,54.0,34000.0,3.0,Manual,5.0,7500
Renault Clio,55.0,120000.0,3.0,Manual,5.0,7500
Renault Clio,54.0,20000.0,3.0,Manual,5.0,7500
Renault Clio,66.0,71000.0,3.0,Manual,5.0,7500
Renault Clio,55.0,29000.0,2.0,Manual,5.0,7500
Renault Clio,54.0,41000.0,3.0,Manual,5.0,7500
Renault Clio,55.0,100000.0,3.0,Manual,5.0,7200
Renault Clio,55.0,75000.0,3.0,Manual,5.0,7500
Renault Clio,56.0,86800.0,3.0,Manual,5.0,7500
Renault Clio,66.0,66000.0,3.0,Manual,5.0,7500
Renault Clio,56.0,86800.0,3.0,Manual,5.0,7500
Renault Clio,55.0,62000.0,3.0,Manual,5.0,7500
Renault Clio,54.0,47000.0,3.0,Manual,5.0,7500
Renault Clio,55.0,98000.0,3.0,Manual,5.0,7500
Renault Clio,66.0,88000.0,3.0,Manual,5.0,7500
Renault Clio,55.0,98000.0,3.0,Manual,5.0,7500
Renault Clio,66.0,44000.0,3.0,Manual,5.0,7500
Renault Clio,55.0,105000.0,3.0,Manual,5.0,7495
Renault Clio,56.0,69031.0,2.0,Manual,5.0,7490
Renault Clio,55.0,59535.0,3.0,Manual,5.0,7490
Renault Clio,55.0,79900.0,3.0,Manual,5.0,7490
Renault Clio,55.0,87000.0,3.0,Manual,5.0,7490
Renault Clio,55.0,46398.0,3.0,Manual,5.0,7490
Renault Clio,55.0,36818.0,2.0,Manual,5.0,6900
Renault Clio,55.0,124000.0,3.0,Manual,5.0,6900
Renault Clio,54.0,105000.0,0.0,Manual,5.0,6900
Renault Clio,55.0,48404.0,3.0,Manual,5.0,7490
Renault Clio,55.0,124000.0,3.0,Manual,5.0,6900
Renault Clio,55.0,124000.0,3.0,Manual,5.0,6900
Renault Clio,55.0,85000.0,3.0,Manual,5.0,6900
Renault Clio,55.0,87000.0,3.0,Manual,5.0,6900
Renault Clio,54.0,28500.0,3.0,Manual,5.0,6900
Renault Clio,55.0,96000.0,3.0,Manual,5.0,6900
Renault Clio,66.0,102264.0,3.0,Manual,5.0,6890
Renault Clio,54.0,34000.0,3.0,Manual,6.0,6800
Renault Clio,55.0,82494.0,3.0,Manual,5.0,6900
Renault Clio,66.0,104656.0,3.0,Manual,5.0,6790
Renault Clio,54.0,74000.0,3.0,Manual,5.0,6600
Renault Clio,55.0,138700.0,3.0,Manual,5.0,6500
Renault Clio,55.0,160000.0,3.0,Manual,5.0,6500
Renault Clio,54.0,100000.0,3.0,Manual,5.0,6500
Renault Clio,55.0,149000.0,3.0,Manual,5.0,6499
Renault Clio,55.0,106236.0,3.0,Manual,5.0,6290
Renault Clio,55.0,69637.0,3.0,Manual,5.0,6400
Renault Clio,66.0,67250.0,3.0,Manual,5.0,6250
Renault Clio,66.0,99000.0,3.0,Manual,5.0,6200
Renault Clio,66.0,99000.0,3.0,Manual,5.0,6200
Renault Clio,55.0,93000.0,3.0,Manual,5.0,6000
Renault Clio,55.0,35000.0,2.0,Manual,5.0,6000
Renault Clio,55.0,156692.0,3.0,Manual,5.0,5938
Renault Clio,66.0,163500.0,3.0,Manual,5.0,5900
Renault Clio,66.0,78000.0,3.0,Manual,5.0,5900
Renault Clio,55.0,134500.0,3.0,Manual,5.0,5890
Renault Clio,55.0,97000.0,3.0,Manual,5.0,5850
Renault Clio,66.0,163500.0,3.0,Manual,5.0,5900
Renault Clio,55.0,74000.0,3.0,Manual,5.0,5800
Renault Clio,55.0,140000.0,3.0,Manual,5.0,5700
Renault Clio,87.0,20588.0,1.0,Automatic,6.0,15998
Renault Clio,88.0,33486.0,3.0,Automatic,6.0,15995
Renault Clio,87.0,17900.0,2.0,Automatic,6.0,15990
Renault Clio,67.0,15162.0,1.0,Automatic,6.0,15990
Renault Clio,87.0,10488.0,3.0,Automatic,6.0,15990
Renault Clio,147.0,36980.0,3.0,Automatic,6.0,15990
Renault Clio,55.0,123000.0,3.0,Manual,5.0,5445
Renault Clio,87.0,17603.0,1.0,Automatic,6.0,15990
Renault Clio,67.0,2476.0,1.0,Automatic,6.0,15990
Renault Clio,87.0,16942.0,1.0,Automatic,6.0,15990
Renault Clio,87.0,9407.0,1.0,Automatic,6.0,15990
Renault Clio,87.0,15250.0,1.0,Automatic,6.0,15990
Renault Clio,87.0,13795.0,1.0,Automatic,6.0,15990
Renault Clio,87.0,19799.0,1.0,Automatic,6.0,15990
Renault Clio,87.0,21352.0,1.0,Automatic,6.0,15990
Renault Clio,87.0,13377.0,1.0,Automatic,6.0,15990
Renault Clio,87.0,17134.0,1.0,Automatic,6.0,15990
Renault Clio,87.0,26630.0,1.0,Automatic,6.0,15990
Renault Clio,54.0,65000.0,3.0,Manual,5.0,8500
Renault Clio,55.0,59073.0,3.0,Manual,5.0,8500
Renault Clio,66.0,120620.0,3.0,Manual,5.0,8500
Renault Clio,54.0,37985.0,3.0,Manual,5.0,8580
Renault Clio,66.0,33500.0,3.0,Manual,5.0,8700
Renault Clio,54.0,24900.0,3.0,Manual,5.0,8700
Renault Clio,162.0,54413.0,2.0,Semi-automatic,6.0,19900
Renault Clio,162.0,5900.0,1.0,Semi-automatic,6.0,21000
Renault Clio,162.0,32000.0,3.0,Semi-automatic,6.0,18300
Renault Clio,162.0,41000.0,3.0,Semi-automatic,6.0,17500
Renault Clio,162.0,40000.0,3.0,Semi-automatic,6.0,19499
Renault Clio,162.0,49000.0,3.0,Semi-automatic,6.0,18500
Renault Clio,147.0,9000.0,1.0,Semi-automatic,6.0,18500
Renault Clio,162.0,41000.0,3.0,Semi-automatic,6.0,17500
Renault Clio,162.0,44700.0,3.0,Semi-automatic,6.0,16900
Renault Clio,162.0,45000.0,3.0,Semi-automatic,6.0,16500
Renault Clio,66.0,10287.0,1.0,Semi-automatic,6.0,16000
Renault Clio,66.0,132.0,1.0,Semi-automatic,6.0,15800
Renault Clio,66.0,35000.0,3.0,Semi-automatic,6.0,15000
Renault Clio,162.0,45000.0,3.0,Semi-automatic,6.0,16500
Renault Clio,54.0,4500.0,3.0,Manual,5.0,8700
Renault Clio,66.0,19900.0,3.0,Semi-automatic,6.0,14900
Renault Clio,55.0,30.0,1.0,Manual,5.0,8700
Renault Clio,56.0,150.0,0.0,Manual,5.0,8690
Renault Clio,54.0,26740.0,3.0,Manual,5.0,8690
Renault Clio,54.0,44000.0,3.0,Manual,5.0,8690
Renault Clio,54.0,36750.0,3.0,Manual,5.0,8650
Renault Clio,66.0,63404.0,3.0,Manual,5.0,8660
Renault Clio,55.0,89850.0,3.0,Manual,5.0,8600
Renault Clio,66.0,103155.0,3.0,Manual,5.0,8650
Renault Clio,55.0,75000.0,3.0,Manual,5.0,8600
Renault Clio,66.0,42000.0,2.0,Manual,5.0,8600
Renault Clio,55.0,86000.0,3.0,Manual,5.0,8600
Renault Clio,66.0,81400.0,3.0,Manual,5.0,8600
Renault Clio,55.0,6900.0,3.0,Manual,5.0,8600
Renault Clio,54.0,29117.0,3.0,Manual,5.0,8600
Renault Clio,66.0,4866.0,1.0,Semi-automatic,6.0,14900
Renault Clio,66.0,22000.0,1.0,Semi-automatic,6.0,14000
Renault Clio,54.0,27202.0,2.0,Manual,5.0,8590
Renault Clio,87.0,18000.0,2.0,Semi-automatic,6.0,14000
Renault Clio,66.0,22000.0,2.0,Semi-automatic,6.0,14000
Renault Clio,66.0,7000.0,1.0,Semi-automatic,6.0,14000
Renault Clio,66.0,61000.0,3.0,Semi-automatic,6.0,13300
Renault Clio,66.0,89000.0,3.0,Semi-automatic,6.0,13200
Renault Clio,66.0,49000.0,3.0,Semi-automatic,6.0,11500
Renault Clio,66.0,4000.0,1.0,Semi-automatic,6.0,12850
Renault Clio,88.0,28000.0,3.0,Semi-automatic,6.0,12500
Renault Clio,66.0,45123.0,3.0,Semi-automatic,6.0,11200
Renault Clio,66.0,40500.0,3.0,Semi-automatic,6.0,10000
Renault Clio,66.0,79000.0,3.0,Semi-automatic,6.0,9900
Renault Clio,66.0,69800.0,3.0,Semi-automatic,6.0,10900
Renault Clio,66.0,3500.0,1.0,Semi-automatic,6.0,10500
Renault Clio,66.0,70000.0,3.0,Semi-automatic,6.0,10000
Renault Clio,66.0,60000.0,3.0,Semi-automatic,6.0,9900
Renault Clio,66.0,78000.0,3.0,Semi-automatic,6.0,11000
Renault Clio,55.0,62000.0,3.0,Manual,5.0,8500
Renault Clio,55.0,62000.0,3.0,Manual,5.0,8500
Renault Clio,55.0,55000.0,3.0,Manual,5.0,8500
Renault Clio,66.0,100000.0,3.0,Semi-automatic,6.0,7500
Renault Clio,55.0,34564.0,2.0,Manual,5.0,8500
Renault Clio,55.0,109501.0,3.0,Manual,5.0,8500
Renault Clio,55.0,72500.0,3.0,Manual,5.0,8500
Renault Clio,55.0,82700.0,3.0,Manual,5.0,8500
Renault Clio,55.0,90000.0,3.0,Manual,5.0,8500
Renault Clio,66.0,80000.0,3.0,Manual,5.0,8500
Renault Clio,66.0,50.0,3.0,Manual,5.0,8500
Renault Clio,55.0,36000.0,2.0,Manual,5.0,8500
Renault Clio,55.0,55000.0,3.0,Manual,5.0,8500
Renault Clio,66.0,120985.0,3.0,Manual,5.0,8500
Renault Clio,66.0,130000.0,3.0,Semi-automatic,6.0,7200
Renault Clio,56.0,24238.0,2.0,Manual,6.0,8590
Renault Clio,87.0,10.0,0.0,Automatic,6.0,16990
Renault Clio,87.0,48752.0,2.0,Automatic,6.0,17500
Renault Clio,87.0,6087.0,1.0,Automatic,6.0,17480
Renault Clio,66.0,10.0,0.0,Automatic,6.0,17300
Renault Clio,87.0,6490.0,1.0,Automatic,6.0,17390
Renault Clio,88.0,2000.0,0.0,Automatic,5.0,17250
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,88.0,5000.0,0.0,Automatic,5.0,17450
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,55.0,110733.0,2.0,Manual,5.0,8800
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,87.0,100.0,0.0,Automatic,6.0,18490
Renault Clio,55.0,110733.0,2.0,Manual,5.0,8800
Renault Clio,55.0,110733.0,2.0,Manual,5.0,8800
Renault Clio,66.0,45369.0,2.0,Manual,5.0,8790
Renault Clio,54.0,57000.0,2.0,Manual,5.0,8999
Renault Clio,56.0,42253.0,2.0,Manual,6.0,8990
Renault Clio,54.0,29669.0,2.0,Manual,5.0,9389
Renault Clio,54.0,12122.0,2.0,Manual,5.0,8990
Renault Clio,56.0,9751.0,2.0,Manual,5.0,8990
Renault Clio,55.0,36000.0,2.0,Manual,6.0,9400
Renault Clio,54.0,45000.0,2.0,Manual,5.0,9400
Renault Clio,54.0,7.0,1.0,Manual,5.0,9450
Renault Clio,54.0,31370.0,2.0,Manual,5.0,9490
Renault Clio,54.0,4991.0,1.0,Manual,5.0,9500
Renault Clio,54.0,25500.0,2.0,Manual,5.0,9499
Renault Clio,55.0,65203.0,2.0,Manual,5.0,9499
Renault Clio,54.0,37176.0,2.0,Manual,5.0,9490
Renault Clio,54.0,26000.0,2.0,Manual,5.0,9490
Renault Clio,54.0,28400.0,1.0,Manual,5.0,9490
Renault Clio,54.0,39250.0,1.0,Manual,5.0,9490
Renault Clio,54.0,40691.0,2.0,Manual,5.0,9490
Renault Clio,55.0,27572.0,2.0,Manual,5.0,9490
Renault Clio,54.0,22000.0,2.0,Manual,5.0,9490
Renault Clio,56.0,84496.0,2.0,Manual,5.0,9490
Renault Clio,54.0,50200.0,2.0,Manual,5.0,9490
Renault Clio,54.0,51100.0,2.0,Manual,5.0,9490
Renault Clio,55.0,11000.0,2.0,Manual,5.0,9490
Renault Clio,54.0,26000.0,2.0,Manual,5.0,9490
Renault Clio,54.0,63000.0,2.0,Manual,5.0,9450
Renault Clio,54.0,12300.0,2.0,Manual,5.0,9490
Renault Clio,55.0,38500.0,2.0,Manual,5.0,9450
Renault Clio,53.0,60217.0,2.0,Manual,5.0,9450
Renault Clio,54.0,45572.0,1.0,Manual,5.0,9450
Renault Clio,54.0,18000.0,2.0,Manual,5.0,9450
Renault Clio,56.0,35132.0,2.0,Manual,5.0,9490
Renault Clio,54.0,17000.0,2.0,Manual,5.0,9400
Renault Clio,55.0,42598.0,2.0,Manual,5.0,9400
Renault Clio,66.0,73652.0,2.0,Manual,5.0,9400
Renault Clio,55.0,54000.0,2.0,Manual,5.0,9400
Renault Clio,55.0,30000.0,2.0,Manual,6.0,9400
Renault Clio,55.0,58200.0,2.0,Manual,5.0,9400
Renault Clio,56.0,10.0,1.0,Manual,6.0,9390
Renault Clio,67.0,43577.0,2.0,Manual,6.0,9390
Renault Clio,54.0,52074.0,2.0,Manual,5.0,9389
Renault Clio,54.0,36591.0,2.0,Manual,5.0,9389
Renault Clio,54.0,47948.0,2.0,Manual,5.0,9389
Renault Clio,66.0,30375.0,2.0,Manual,5.0,9300
Renault Clio,54.0,31500.0,1.0,Manual,5.0,9300
Renault Clio,81.0,57000.0,2.0,Manual,6.0,9300
Renault Clio,55.0,85000.0,2.0,Manual,5.0,9290
Renault Clio,55.0,15000.0,2.0,Manual,5.0,9290
Renault Clio,55.0,42000.0,2.0,Manual,5.0,9300
Renault Clio,56.0,14936.0,2.0,Manual,6.0,9290
Renault Clio,54.0,46610.0,2.0,Manual,5.0,9289
Renault Clio,56.0,10.0,0.0,Manual,5.0,9262
Renault Clio,56.0,10.0,0.0,Manual,5.0,9262
Renault Clio,66.0,40000.0,2.0,Manual,5.0,9250
Renault Clio,54.0,33000.0,2.0,Manual,5.0,9250
Renault Clio,54.0,12300.0,2.0,Manual,5.0,9200
Renault Clio,54.0,14000.0,2.0,Manual,5.0,9200
Renault Clio,54.0,3500.0,1.0,Manual,5.0,9200
Renault Clio,54.0,9200.0,1.0,Manual,6.0,8990
Renault Clio,55.0,43800.0,2.0,Manual,5.0,9199
Renault Clio,54.0,36305.0,2.0,Manual,5.0,9190
Renault Clio,55.0,33431.0,2.0,Manual,5.0,8990
Renault Clio,54.0,51900.0,2.0,Manual,5.0,8990
Renault Clio,54.0,46424.0,2.0,Manual,5.0,9190
Renault Clio,55.0,30000.0,2.0,Manual,5.0,8990
Renault Clio,55.0,30000.0,2.0,Manual,5.0,8990
Renault Clio,54.0,6415.0,1.0,Manual,5.0,8990
Renault Clio,55.0,40328.0,2.0,Manual,5.0,8990
Renault Clio,55.0,40681.0,2.0,Manual,5.0,8990
Renault Clio,55.0,47032.0,2.0,Manual,5.0,8990
Renault Clio,55.0,49170.0,2.0,Manual,5.0,8990
Renault Clio,55.0,28101.0,2.0,Manual,5.0,8990
Renault Clio,55.0,39560.0,2.0,Manual,5.0,8990
Renault Clio,55.0,40500.0,2.0,Manual,5.0,8990
Renault Clio,55.0,36281.0,2.0,Manual,5.0,8990
Renault Clio,56.0,10.0,0.0,Manual,5.0,9170
Renault Clio,55.0,46519.0,2.0,Manual,5.0,8990
Renault Clio,55.0,29000.0,2.0,Manual,5.0,9150
Renault Clio,55.0,35779.0,1.0,Manual,5.0,9075
Renault Clio,55.0,35348.0,2.0,Manual,5.0,8990
Renault Clio,56.0,10.0,0.0,Manual,5.0,9170
Renault Clio,54.0,31000.0,2.0,Manual,5.0,9000
Renault Clio,54.0,26000.0,2.0,Manual,5.0,9000
Renault Clio,66.0,40000.0,2.0,Manual,5.0,9000
Renault Clio,55.0,28500.0,2.0,Manual,5.0,9000
Renault Clio,54.0,20500.0,2.0,Manual,5.0,9000
Renault Clio,55.0,20057.0,2.0,Manual,5.0,9100
Renault Clio,54.0,30000.0,2.0,Manual,5.0,9000
Renault Clio,55.0,1500.0,2.0,Manual,5.0,9000
Renault Clio,55.0,50000.0,2.0,Manual,5.0,9000
Renault Clio,54.0,40000.0,2.0,Manual,5.0,9000
Renault Clio,54.0,41000.0,2.0,Manual,5.0,9000
Renault Clio,55.0,16900.0,1.0,Manual,5.0,9000
Renault Clio,54.0,10600.0,1.0,Manual,5.0,8999
Renault Clio,55.0,44000.0,2.0,Manual,5.0,9000
Renault Clio,66.0,26000.0,1.0,Manual,5.0,8999
Renault Clio,55.0,63000.0,2.0,Manual,5.0,9000
Renault Clio,55.0,38597.0,2.0,Manual,5.0,8990
Renault Clio,55.0,30449.0,2.0,Manual,5.0,8990
Renault Clio,56.0,23806.0,2.0,Manual,6.0,8990
Renault Clio,56.0,28124.0,1.0,Manual,6.0,8990
Renault Clio,54.0,7000.0,1.0,Manual,5.0,8990
Renault Clio,54.0,27935.0,2.0,Manual,5.0,8980
Renault Clio,54.0,47000.0,2.0,Manual,5.0,8900
Renault Clio,55.0,45941.0,2.0,Manual,5.0,8900
Renault Clio,54.0,27094.0,2.0,Manual,5.0,8900
Renault Clio,55.0,23234.0,2.0,Manual,5.0,8900
Renault Clio,55.0,67000.0,2.0,Manual,5.0,8900
Renault Clio,55.0,42962.0,2.0,Manual,5.0,8900
Renault Clio,54.0,8000.0,2.0,Manual,5.0,8900
Renault Clio,55.0,45031.0,2.0,Manual,5.0,8899
Renault Clio,54.0,35000.0,2.0,Manual,5.0,8900
Renault Clio,55.0,49000.0,2.0,Manual,5.0,8890
Renault Clio,55.0,110733.0,2.0,Manual,5.0,8800
Renault Clio,55.0,49772.0,2.0,Manual,5.0,8899
Renault Clio,55.0,29741.0,1.0,Manual,5.0,8775
Renault Clio,55.0,1.0,0.0,Manual,5.0,8750
Renault Clio,55.0,47000.0,2.0,Manual,5.0,8750
Renault Clio,54.0,36000.0,2.0,Manual,5.0,8800
Renault Clio,55.0,1.0,0.0,Manual,5.0,8750
Renault Clio,55.0,47000.0,2.0,Manual,5.0,8750
Renault Clio,55.0,131494.0,2.0,Manual,5.0,8700
Renault Clio,55.0,47000.0,2.0,Manual,5.0,8750
Renault Clio,54.0,31000.0,2.0,Manual,5.0,8700
Renault Clio,55.0,131494.0,2.0,Manual,5.0,8700
Renault Clio,55.0,131494.0,2.0,Manual,5.0,8700
Renault Clio,55.0,131494.0,2.0,Manual,5.0,8700
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,87.0,150.0,0.0,Automatic,5.0,18440
